STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PM_CONCENTRATION,PM concentration level,TIME_SEASON,Time of the day and season,TERRITORIAL_LEVEL,Territorial level,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,PL024F,Częstochowa,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,237,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,JPN01F,Tokyo,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,38,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,AUS08F,Newcastle,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,256,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,TR012F,Istanbul,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,33.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,IT081F,Grosseto,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,30.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,NL007F,Apeldoorn,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,46.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,HR001F,Zagreb,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,169,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,UK571F,Cheltenham,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,162,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,MEX51F,Minatitlan,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,30.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,DE033F,Karlsruhe,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,54.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,JPN07F,Okayama,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,17.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,MEX07F,Leon,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,16.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,CAN22F,Guelph,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,53.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,MEX67F,Fresnillo,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,18.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,UK551F,Falkirk,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,195,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,CL003F,Calama,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,18.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA16F,San Diego,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,170,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,JPN20F,Himeji,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,122,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,DE011F,Düsseldorf,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,157,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,CL001F,Arica,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,4,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,UK572F,Gloucester,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,110,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,DE032F,Bonn,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,56.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,EL003F,Pátra,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,48.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA74F,Lee,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,292,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,EL014F,Chania,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,47.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,JPN30F,Tokushima,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,162,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,RO012F,Cǎlǎraşi,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,67,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,UK549F,Bedford,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,133,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,TR010F,Gaziantep,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,27,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,DE084F,Chemnitz,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,55.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,UK043F,East Staffordshire,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,138,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,AUS02F,Greater Melbourne,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,170,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA41F,Pittsburgh,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,435,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,FR034F,Brest,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,155,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA11F,Boston,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,233,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,DE083F,Münster,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,53.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,DE049F,Flensburg,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,272,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,RO027F,Ploieşti,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,32.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA25F,Indianapolis,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,578,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,EL006F,Volos,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,72,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA134F,Sebastian,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,672,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA159F,Sangamon,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,617,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,MEX64F,Carmen,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,29,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA26F,Cuyahoga,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,471,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,CAN17F,St Catharines,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,49.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA152F,Webb,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,30.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,JPN27F,Kofu,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,13.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,MEX15F,Villahermosa,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,44.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,EL004F,Irakleio,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,41.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,FR028F,Nîmes,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,41,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,FR027F,Metz,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,42.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,TR001F,Ankara,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,34.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,FR044F,Troyes,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,32.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA90F,Volusia-Daytona Beach,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,52.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,ES014F,Pamplona/Iruña,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,51,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,BE009F,Mons,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,54.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA101F,Caddo,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,604,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,TR019F,Malatya,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,47,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA150F,St. Joseph,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,62.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA153F,Minnehaha,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,345,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,DE051F,Konstanz,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,55.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,MEX13F,Mexicali,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,3.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA182F,Harrison,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,57.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,JPN16F,Utsunomiya,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,12.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA192F,Rock,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,51.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,UK045F,Worthing,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,79,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,TR016F,Kayseri,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,50,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,JPN58F,Omuta,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,26.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA159F,Sangamon,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,55.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,BE006F,Brugge,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,39.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,DE108F,Remscheid,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,218,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,RO004F,Craiova,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,73,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,UK513F,Medway,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,47,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,CAN07F,Quebec,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,50.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,USA146F,Atlantic City,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,61,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,DE125F,Jena,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,59.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,RO030F,Buzău,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,70,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,UK561F,Torbay,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,179,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,CH010F,Biel/Bienne,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,PT_LAR,Percentage of land area,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,50,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,COL42F,Zipaquira,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,78,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,PL005F,Poznań,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,195,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_FUA_ENV@DF_GREEN_AREA(1.0),Green areas - FUAs,I,JPN28F,Takamatsu,A,Annual,GREEN_AREA,Green area in FUAs' urban centres,M2_PS,Square metres per person,_Z,Not applicable,_Z,Not applicable,FUA,FUA,2021,,138,,A,Normal value,0,Units,0,Zero
